City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,dungarvan,52.0881,-7.6253,281.24,87,23,3.09,IE,1698715221
333,gamba,-2.65,10.0,298.41,91,100,2.61,GA,1698715224
334,sisophon,13.5859,102.9737,297.81,90,100,4.36,KH,1698715228
335,gravatai,-29.9444,-50.9919,293.01,92,75,6.17,BR,1698715230
336,la mira,18.035,-102.3266,299.48,88,12,1.74,MX,1698715232
337,olyokminsk,60.3736,120.4264,264.54,61,100,1.27,RU,1698715235
338,coahuayana de hidalgo,18.7,-103.6583,299.33,91,57,1.77,MX,1698715237
339,umluj,25.0213,37.2685,300.76,58,0,4.49,SA,1698715239
340,iskateley,67.6803,53.1512,266.49,95,91,4.47,RU,1698715241
341,altai,46.3722,96.2583,273.98,69,100,3.57,MN,1698715132
342,wamba,8.9333,8.6,297.63,73,100,1.05,NG,1698715248
343,nazca,-14.8333,-74.95,295.86,55,37,2.41,PE,1698715250
344,sidney,-33.8679,151.2073,304.05,17,0,10.29,AU,1698714977
345,arawa,-6.2132,155.5367,300.92,82,95,1.01,PG,1698715254
346,federacion,-31.0062,-57.8996,291.81,74,100,6.95,AR,1698715256
347,nizhneangarsk,55.7833,109.55,263.71,67,10,2.24,RU,1698715258
348,luena,-11.7833,19.9167,290.33,90,100,0.62,AO,1698715260
349,tofol,5.3248,163.0078,303.03,74,100,5.14,FM,1698715262
350,ibarreta,-25.2144,-59.8585,294.01,95,100,3.0,AR,1698715265
351,minab,27.1467,57.0801,299.56,62,56,0.65,IR,1698715268
352,augusto correa,-1.0217,-46.635,299.58,76,95,2.74,BR,1698715270
353,tommot,58.9564,126.2925,257.65,89,35,0.41,RU,1698715272
354,rio preto da eva,-2.6994,-59.6997,300.25,73,100,2.38,BR,1698715274
355,mahina,-17.5065,-149.489,301.02,74,75,4.12,PF,1698715277
356,benjamin constant,-4.3831,-70.0311,299.18,83,20,1.03,BR,1698715279
357,sisimiut,66.9395,-53.6735,271.48,64,89,4.72,GL,1698715281
